note_id,original_id,printed_bar
n18f8dbf6c422a5e0,n18f8dbf6c422a5e0,6
n7f0e8f9b70317432,n7f0e8f9b70317432,6
n30efe5306df7aabc,n30efe5306df7aabc,6
n8552ebfb3881e3fe,n8552ebfb3881e3fe,6
na51993e0e09dab7b,na51993e0e09dab7b,6
neb3782031ab6c4de,neb3782031ab6c4de,6
n9a3f1227bb708488,n9a3f1227bb708488,6
nfef688bad49b5bda,nfef688bad49b5bda,6
na076a78cb2a522f4,na076a78cb2a522f4,6
n785481161e388ff0,n785481161e388ff0,6
n5795c2eebfdccafe,n5795c2eebfdccafe,6
n473c30fa602982c8,n473c30fa602982c8,6
n4c1137e11598c36c,n4c1137e11598c36c,6
nc56047d701a6fbc4,nc56047d701a6fbc4,6
nf78dfc45485834f5,nf78dfc45485834f5,6
n564728b31eb5d504,n564728b31eb5d504,6
n1bef3812339ff269,n1bef3812339ff269,6
n87d25985335649be,n87d25985335649be,6
n1836180ce8ec9c62,n1836180ce8ec9c62,6
nd64c952328977505,nd64c952328977505,6
n3385b4c76df2d62b,n3385b4c76df2d62b,7
n2176f9024ff8a5b3,n2176f9024ff8a5b3,7
n3135a18641fbae9c,n3135a18641fbae9c,7
n8355a503a2d146a7,n8355a503a2d146a7,7
n7588c6ba6e61ca33,n7588c6ba6e61ca33,7
n92696085db9adeb3,n92696085db9adeb3,7
nf643868fc139feaf,nf643868fc139feaf,7
nb04187637ca6dc4f,nb04187637ca6dc4f,7
n3afe1b5ba5698e7d,n3afe1b5ba5698e7d,7
n0685a897a661121e,n0685a897a661121e,7
n08fa5ec2eba36242,n08fa5ec2eba36242,7
n7350a9c33a0f3384,n7350a9c33a0f3384,7
ne6dcfbe66e37e46b,ne6dcfbe66e37e46b,7
n99b05fc61d3b7d52,n99b05fc61d3b7d52,7
ne72e6d2cb6625032,ne72e6d2cb6625032,7
n7371b578a81f1f37,n7371b578a81f1f37,7
n55a2d198694a06db,n55a2d198694a06db,7
n068d8fbca1cf1701,n068d8fbca1cf1701,7
nf8beac11f6b40ca3,nf8beac11f6b40ca3,7
nd67777b5fecd3d2b,nd67777b5fecd3d2b,7
n6a4d5f1e3a90586f,n6a4d5f1e3a90586f,7
nc7b039c8b8f4c40b,nc7b039c8b8f4c40b,7
n57859d19ea57b70f,n57859d19ea57b70f,7
n9b51fd555d1ef9b0,n9b51fd555d1ef9b0,7
ncc53b885a745b48b,ncc53b885a745b48b,7
n1f49f462c4e82bdb,n1f49f462c4e82bdb,7
n042f50d020e35ad6,n042f50d020e35ad6,7
n0c7dae1fddef86ed,n0c7dae1fddef86ed,8
nbd22bd3530387bbe,nbd22bd3530387bbe,8
n48491fbf47f9b5ff,n48491fbf47f9b5ff,8
n0a76c01cc412733b,n0a76c01cc412733b,8
n21d351b413521233,n21d351b413521233,8
nf6a7ef6fa97368a0,nf6a7ef6fa97368a0,8
n0b1199aa27ae5566,n0b1199aa27ae5566,8
n6e95ed848d344771,n6e95ed848d344771,8
ncfc90282fc757f8f,ncfc90282fc757f8f,8
n6d185c97e05449bf,n6d185c97e05449bf,8
n78b9fbcfe877b9b2,n78b9fbcfe877b9b2,8
nd93eeb5a3ffd003c,nd93eeb5a3ffd003c,8
nf4547415229acf98,nf4547415229acf98,8
n3fa7b85bf337374d,n3fa7b85bf337374d,8
n5b35d503f8d4debd,n5b35d503f8d4debd,8
n837cd3b9ab266d93,n837cd3b9ab266d93,8
n374fee6565479adf,n374fee6565479adf,8
n63f64a0de00e889d,n63f64a0de00e889d,8
nfe7862701d6557c1,nfe7862701d6557c1,8
nc5d5d8dbab7d7923,nc5d5d8dbab7d7923,8
nfc45c58556d08c94,nfc45c58556d08c94,8
n96d7999d42961f72,n96d7999d42961f72,8
n2b83586daaa1f5f2,n2b83586daaa1f5f2,8
n05f05f4abd9725da,n05f05f4abd9725da,8
n040c43226b2ed746,n040c43226b2ed746,8
ndaf3667f099de996,ndaf3667f099de996,8
nc7f1c408f69afa05,nc7f1c408f69afa05,8
n2810749376c93621,n2810749376c93621,8
n74d573ae7a0fed95,n74d573ae7a0fed95,9
n58dd088c29b2e1d2,n58dd088c29b2e1d2,9
nfe8b2d13123f6161,nfe8b2d13123f6161,9
n0ffd69c8e56f9e1d,n0ffd69c8e56f9e1d,9
n023380fa05d7011c,n023380fa05d7011c,9
ne6dafdac0e5753b6,ne6dafdac0e5753b6,9
n694500252cd157b6,n694500252cd157b6,9
n47e4e5036a5568a7,n47e4e5036a5568a7,9
n3c67c88d094bd689,n3c67c88d094bd689,9
n04ecbf489de3de37,n04ecbf489de3de37,9
n255316dcc4e4740e,n255316dcc4e4740e,9
n42b00dca3002157e,n42b00dca3002157e,9
neb8a539b1036d2a2,neb8a539b1036d2a2,9
ncbeebcd17810a27a,ncbeebcd17810a27a,9
nc9e9f717d33a4fdf,nc9e9f717d33a4fdf,9
n9a417e3588449a0e,n9a417e3588449a0e,9
n2feefde724d3fa5b,n2feefde724d3fa5b,9
n62065fcef114dc36,n62065fcef114dc36,9
n2a145b6e09f03024,n2a145b6e09f03024,9
n4f89f4a31880e596,n4f89f4a31880e596,9
nc6c2da1d375e06e4,nc6c2da1d375e06e4,9
na6f794d8a3c8dabe,na6f794d8a3c8dabe,9
nc6eb7d474702f802,nc6eb7d474702f802,9
n80291cabd2d745c3,n80291cabd2d745c3,9
nea4aa187735e14b7,nea4aa187735e14b7,9
ndc751969ef287fb8,ndc751969ef287fb8,9
n64dda136c7a29c61,n64dda136c7a29c61,9
nc950d2dd8506e325,nc950d2dd8506e325,10
n924e8228ccd470db,n924e8228ccd470db,10
nc278e08d129855d6,nc278e08d129855d6,10
n8af83b9fa19f5bf8,n8af83b9fa19f5bf8,10
n2232b784bca9d561,n2232b784bca9d561,10
nde5b0a55a0baf4d6,nde5b0a55a0baf4d6,10
nfec47bbe17ee6176,nfec47bbe17ee6176,10
n7a03402b1dc9e93f,n7a03402b1dc9e93f,10
n1f617b19d59acb80,n1f617b19d59acb80,10
ne1809ae3e57aa6bf,ne1809ae3e57aa6bf,10
nb205e172d44e03b9,nb205e172d44e03b9,10
ncb9373dc9169efd7,ncb9373dc9169efd7,10
na31f95a960a0c5bb,na31f95a960a0c5bb,10
n7260d1311ddfbb6f,n7260d1311ddfbb6f,10
n1743314354a1c078,n1743314354a1c078,10
nd8e72010012837a3,nd8e72010012837a3,10
n84cc4cc43db0fec1,n84cc4cc43db0fec1,10
n559e495c839efe71,n559e495c839efe71,10
nb08df8e570af0dc0,nb08df8e570af0dc0,10
n4697f8fda8701b92,n4697f8fda8701b92,10
n252b04425f55503f,n252b04425f55503f,10
n374c848b0c469e40,n374c848b0c469e40,10
n7b605bfa6ce92c6f,n7b605bfa6ce92c6f,10
n103a6dc8eb9c369f,n103a6dc8eb9c369f,10
n32389708e25a2bf1,n32389708e25a2bf1,10
n54f25897779eaf83,n54f25897779eaf83,10
ned743a0340da3f1a,ned743a0340da3f1a,10
neb93e57dab1d7087,neb93e57dab1d7087,10
na400ddde36ef71db,na400ddde36ef71db,11
nb802e0c322be8e6e,nb802e0c322be8e6e,11
n672fe35825e98472,n672fe35825e98472,11
n73d2479bcb9632e7,n73d2479bcb9632e7,11
n624c76622e57a530,n624c76622e57a530,11
n4ef442d9f64ced66,n4ef442d9f64ced66,11
n4b88228b1352413a,n4b88228b1352413a,11
n2c098c8ba4e0f5d2,n2c098c8ba4e0f5d2,11
n608891d3511e61d1,n608891d3511e61d1,11
n6d608cd4a24eeb0c,n6d608cd4a24eeb0c,11
n1483435e27755685,n1483435e27755685,11
n4728d5b0932bdc1c,n4728d5b0932bdc1c,11
n9e03a6e0e7173540,n9e03a6e0e7173540,11
nf7922a1e19e35110,nf7922a1e19e35110,11
n06b70cc4611bd0af,n06b70cc4611bd0af,11
nb45c94e5e74877e5,nb45c94e5e74877e5,11
n01f6c275e58153de,n01f6c275e58153de,11
n1c44dc10f7664d7a,n1c44dc10f7664d7a,11
n50acb74293911a1e,n50acb74293911a1e,11
n8213078ec09311cc,n8213078ec09311cc,11
n10bbe01240ab99e9,n10bbe01240ab99e9,11
n6d7f07a0c0ab8186,n6d7f07a0c0ab8186,11
nad0fdb894aa6149b,nad0fdb894aa6149b,11
n2f7e48e28a6e2d37,n2f7e48e28a6e2d37,11
neb16f0ac74888ce5,neb16f0ac74888ce5,11
n005f9db57d058e4a,n005f9db57d058e4a,11
na70714e9f241a19e,na70714e9f241a19e,11
n7be9197076abec17,n7be9197076abec17,12
nb15ca29835dde08e,nb15ca29835dde08e,12
n2d758a13b4d87716,n2d758a13b4d87716,12
n118d2eabd8435533,n118d2eabd8435533,12
ndf963543ba5adad4,ndf963543ba5adad4,12
n74d5f06aafde76ae,n74d5f06aafde76ae,12
n05b9dc9fb012ffa9,n05b9dc9fb012ffa9,12
n09e0c26d48d0e313,n09e0c26d48d0e313,12
n8e49552e765abeee,n8e49552e765abeee,12
n240e7481c1072636,n240e7481c1072636,12
n5dc45af5d1ed302d,n5dc45af5d1ed302d,12
nc1661937cb2e8831,nc1661937cb2e8831,12
n3d3f7c3998abebcd,n3d3f7c3998abebcd,12
n4f348917e5f45b05,n4f348917e5f45b05,12
n1e7391899d95f41c,n1e7391899d95f41c,12
naba85104b8b3ad3e,naba85104b8b3ad3e,12
n71de48d1dae366b0,n71de48d1dae366b0,12
n6bc121e8cfbcc86f,n6bc121e8cfbcc86f,12
nb36daf149de41fce,nb36daf149de41fce,12
n19df7b79dda58787,n19df7b79dda58787,12
n2b03788ef6c21d81,n2b03788ef6c21d81,12
nd2c643f3d746701a,nd2c643f3d746701a,12
n4f64101bf226964d,n4f64101bf226964d,12
n909745921edad272,n909745921edad272,12
n505b362afd671873,n505b362afd671873,12
n0d328b1bb1d1d2e6,n0d328b1bb1d1d2e6,12
nc3da1350aa358713,nc3da1350aa358713,13
n2eb56867990fc0c6,n2eb56867990fc0c6,13
n00e1a5ffe70ce189,n00e1a5ffe70ce189,13
ndb518161f9581927,ndb518161f9581927,13
nc2c589c18a93d9be,nc2c589c18a93d9be,13
n10f45a76877a58c7,n10f45a76877a58c7,13
n6d7d7297a47f5abd,n6d7d7297a47f5abd,13
n1af724ef4ae8e6c3,n1af724ef4ae8e6c3,13
nf6761ffa30723356,nf6761ffa30723356,13
ncb971911b33754d5,ncb971911b33754d5,13
ndb935f5fb1fe18e0,ndb935f5fb1fe18e0,13
nf6901be6947b20ea,nf6901be6947b20ea,13
ne813f8f8cc971d9b,ne813f8f8cc971d9b,13
n0bae2ebd6a065a07,n0bae2ebd6a065a07,13
ndbca12d5e2f1c86b,ndbca12d5e2f1c86b,13
nb17a585e44e7fa42,nb17a585e44e7fa42,13
n89faa50e28851665,n89faa50e28851665,13
n3673ebf36fdc4675,n3673ebf36fdc4675,13
n90abfc2dff88b975,n90abfc2dff88b975,13
n2c4651bee328c049,n2c4651bee328c049,13
nb5c7a3f3dc7eeb0a,nb5c7a3f3dc7eeb0a,13
nbc3fb9d2380abf9c,nbc3fb9d2380abf9c,13
nf6f5e15b601a798a,nf6f5e15b601a798a,13
nfe582626ef5b4dc6,nfe582626ef5b4dc6,13
n4b29db75dc46b247,n4b29db75dc46b247,13
n98d5fa8fc4fcc7a8,n98d5fa8fc4fcc7a8,13
n551192a927139c4e,n551192a927139c4e,13
n13e496d8b0df6e6e,n13e496d8b0df6e6e,14
nb36a0d23d3dbadfe,nb36a0d23d3dbadfe,14
n8179fd4c007d1e3a,n8179fd4c007d1e3a,14
nab914cbfb4ebdff0,nab914cbfb4ebdff0,14
n7aeeb8fcde6f00b9,n7aeeb8fcde6f00b9,14
n110aa777ef573ecd,n110aa777ef573ecd,14
ne2ffda66b4e74129,ne2ffda66b4e74129,14
nf9819d4344371a92,nf9819d4344371a92,14
nf4ecfae2c1dbe4e2,nf4ecfae2c1dbe4e2,14
n9a00153681fded2c,n9a00153681fded2c,14
nc9f056a3e9d0f8d5,nc9f056a3e9d0f8d5,14
n3c046930c08c8289,n3c046930c08c8289,14
nb232355b1ea36505,nb232355b1ea36505,14
ncb941bfb7c438115,ncb941bfb7c438115,14
n5f8693b437fb687d,n5f8693b437fb687d,14
n48511285a5a972d7,n48511285a5a972d7,14
n5d2b37dce788a00f,n5d2b37dce788a00f,14
nced5a9d09541c9a8,nced5a9d09541c9a8,14
n1803ba73bd5656e8,n1803ba73bd5656e8,14
n4d81684157df9b99,n4d81684157df9b99,14
ncf5f6c86c0135796,ncf5f6c86c0135796,14
n1bcb48fa83a16e4a,n1bcb48fa83a16e4a,14
n27d24b960b97d704,n27d24b960b97d704,14
na23adb93e1a19cc1,na23adb93e1a19cc1,14
ncb06aeed26fac27c,ncb06aeed26fac27c,14
nd1dacf75b812710a,nd1dacf75b812710a,14
n7fe0eb091fca68e9,n7fe0eb091fca68e9,14
n960b6c9f3b5a8047,n960b6c9f3b5a8047,14
nd09aa718f00b4993,nd09aa718f00b4993,15
nef52e18996f17c3e,nef52e18996f17c3e,15
nb58c34836ef48c0e,nb58c34836ef48c0e,15
n02c60111ff94f750,n02c60111ff94f750,15
nb390bb99e17e0f49,nb390bb99e17e0f49,15
n9686f432f0fc037a,n9686f432f0fc037a,15
n8f266fccb3b9afad,n8f266fccb3b9afad,15
n5e320bcf65249b05,n5e320bcf65249b05,15
n8357adeaf258ff80,n8357adeaf258ff80,15
n0a06cf8959bea83b,n0a06cf8959bea83b,15
n82447e4b1c8075fe,n82447e4b1c8075fe,15
nfc9d46a62b16c29a,nfc9d46a62b16c29a,15
nf48ca3ca64884e1f,nf48ca3ca64884e1f,15
nbc34be4a6f2e34aa,nbc34be4a6f2e34aa,15
n5d6d2b6b9315ddef,n5d6d2b6b9315ddef,15
n6852b343c8dd475e,n6852b343c8dd475e,15
ncf7396127be43bc4,ncf7396127be43bc4,15
ne2d8792033cd8976,ne2d8792033cd8976,15
nac399e0050faeb6e,nac399e0050faeb6e,15
n7442cfc79ace62b0,n7442cfc79ace62b0,15
nf063c86c903efb4f,nf063c86c903efb4f,15
n98cd8809860f8cea,n98cd8809860f8cea,15
nb9a798aaaedbafba,nb9a798aaaedbafba,15
n4c3c17dd088cc900,n4c3c17dd088cc900,15
n715303ad145db19b,n715303ad145db19b,15
nd81c5b188370f44d,nd81c5b188370f44d,15
n91c4b026ccb7252a,n91c4b026ccb7252a,15
ne3e6bc098f6fa190,ne3e6bc098f6fa190,16
n5533887e5c6b7850,n5533887e5c6b7850,16
n7ddf9eee5dc37f11,n7ddf9eee5dc37f11,16
n5a35c03da88a81e5,n5a35c03da88a81e5,16
n5e1eab2342fe966a,n5e1eab2342fe966a,16
n8d725c165ff1ec9f,n8d725c165ff1ec9f,16
n5a302767be164a45,n5a302767be164a45,16
n57bcdfbaf7b106c7,n57bcdfbaf7b106c7,16
n53e50d04670a4d97,n53e50d04670a4d97,16
n9426a50e37680ee7,n9426a50e37680ee7,16
n5f46462132e1f190,n5f46462132e1f190,16
n2139f0c1067103ed,n2139f0c1067103ed,16
n8d498b82f7690fdd,n8d498b82f7690fdd,16
n62a948f3028d1e2d,n62a948f3028d1e2d,16
ne012fbb33a7f7124,ne012fbb33a7f7124,16
nb6585790a990a603,nb6585790a990a603,16
n7f000fe974046165,n7f000fe974046165,16
n34e0fa593a8b2928,n34e0fa593a8b2928,16
ned2c03b019cc1451,ned2c03b019cc1451,16
n121b5ed504818ba0,n121b5ed504818ba0,16
n55d9406616bb59e9,n55d9406616bb59e9,16
n8388a7fa61f5ea5d,n8388a7fa61f5ea5d,16
n5e6613e86a666ecc,n5e6613e86a666ecc,16
nb7727896dae2bd8d,nb7727896dae2bd8d,16
n526923fa1b8ab019,n526923fa1b8ab019,16
na2e178328ff8d772,na2e178328ff8d772,16
nc31a527a5a91ccbc,nc31a527a5a91ccbc,16
nf2bda9b7d63a1bcd,nf2bda9b7d63a1bcd,16
n5fa2f51b6b8e7663,n5fa2f51b6b8e7663,16
ne76798b75e85cc3d,ne76798b75e85cc3d,17
n0f1e8c732ceaf9d4,n0f1e8c732ceaf9d4,17
n35bd001995db44b6,n35bd001995db44b6,17
n16f68062cf315464,n16f68062cf315464,17
n4beb8cf212746457,n4beb8cf212746457,17
n8af3ea25e7e840b3,n8af3ea25e7e840b3,17
n8f18f11b616f8c81,n8f18f11b616f8c81,17
n711d34de09efcee3,n711d34de09efcee3,17
n130826c4952e3de4,n130826c4952e3de4,17
nc51ad71aaa024a3f,nc51ad71aaa024a3f,17
n7081556e37b0af08,n7081556e37b0af08,17
n88227d63dc9f079f,n88227d63dc9f079f,17
n62d98b63ead9a581,n62d98b63ead9a581,17
n423a56692cb4e47c,n423a56692cb4e47c,17
n9475424da58c421d,n9475424da58c421d,17
n6b24ea222db3e042,n6b24ea222db3e042,17
n88033b58f1e30944,n88033b58f1e30944,17
n330376f7a3ca0c9e,n330376f7a3ca0c9e,17
n9d93d53f3200aa88,n9d93d53f3200aa88,17
n61b0f777c6d5f6dc,n61b0f777c6d5f6dc,17
ndddb3a85c9a237f3,ndddb3a85c9a237f3,18
n5fc7ceb6402686e0,n5fc7ceb6402686e0,18
naa3a442f71aa728b,naa3a442f71aa728b,18
n2df3515bf468c1d8,n2df3515bf468c1d8,18
nb16cd5384a2efeba,nb16cd5384a2efeba,18
ne97ffeedf970c1ec,ne97ffeedf970c1ec,18
ne7d20f8b4f82ecb5,ne7d20f8b4f82ecb5,18
nc1aa1bdeebcd5160,nc1aa1bdeebcd5160,18
na93080b7fe301ad0,na93080b7fe301ad0,18
nd8d41cb268e76b93,nd8d41cb268e76b93,18
n86250439c11c876c,n86250439c11c876c,18
n7de449ebff066d57,n7de449ebff066d57,19
ne3c44dbeac823f0e,ne3c44dbeac823f0e,19
n2dfa427874c47378,n2dfa427874c47378,19
nc05b99823858c800,nc05b99823858c800,19
n5d702d7d4b6fa97f,n5d702d7d4b6fa97f,19
n3e3d9a04d0d48837,n3e3d9a04d0d48837,19
n27bf7a9657a11239,n27bf7a9657a11239,20
nd48d7cf4ad4d764f,nd48d7cf4ad4d764f,20
n82cef3d5ba7b0960,n82cef3d5ba7b0960,20
n22dd9ea5d61b4986,n22dd9ea5d61b4986,20
nc57ee1c6bdc32829,nc57ee1c6bdc32829,20
ne009ec95b00790a4,ne009ec95b00790a4,20
na4cbba3c99793f57,na4cbba3c99793f57,20
n8b3925bac86914fc,n8b3925bac86914fc,20
n3a980495c319c0d9,n3a980495c319c0d9,20
n6595b6ce46badc1d,n6595b6ce46badc1d,21
n1003c96ce2fbe1e2,n1003c96ce2fbe1e2,21
n6d680f2f27c4dace,n6d680f2f27c4dace,21
n07e0706b6eba0213,n07e0706b6eba0213,21
n14af11ee9a1b1e5a,n14af11ee9a1b1e5a,21
n5944490ad1ec528d,n5944490ad1ec528d,21
nc1a07e48048ac9cb,nc1a07e48048ac9cb,21
n9fd2758f9784663f,n9fd2758f9784663f,21
nc850564b45bd70e0,nc850564b45bd70e0,21
n64fc77e891d0336d,n64fc77e891d0336d,21
n6b000efbff0f0bca,n6b000efbff0f0bca,21
nb7667256c1316639,nb7667256c1316639,21
nf64a474589e0e17a,nf64a474589e0e17a,22
n3fcd097e59da270d,n3fcd097e59da270d,22
n44b446d0569aebaa,n44b446d0569aebaa,22
n67533918787b8419,n67533918787b8419,22
nf1472f50833cdffd,nf1472f50833cdffd,22
n405b2b511ddb34b2,n405b2b511ddb34b2,22
nc0f6fdb637cbaa47,nc0f6fdb637cbaa47,22
n626584f9e04f815f,n626584f9e04f815f,22
n1a46886760860e7e,n1a46886760860e7e,22
ne5eeddba40c66167,ne5eeddba40c66167,22
n0fde8100c50a6cff,n0fde8100c50a6cff,23
nafd7a34772faca36,nafd7a34772faca36,23
nd48ef83bba73cd52,nd48ef83bba73cd52,23
n5132fd4aa9ab1a4b,n5132fd4aa9ab1a4b,23
ndc20e2dae089538b,ndc20e2dae089538b,23
nae80e75b6428e092,nae80e75b6428e092,23
n649fec2b2bdef16f,n649fec2b2bdef16f,23
nd01c46c531007e26,nd01c46c531007e26,23
n9a145ad525e8584a,n9a145ad525e8584a,23
nb05a7aad97af652b,nb05a7aad97af652b,23
n7b2b04e1976481ac,n7b2b04e1976481ac,23
n197a28fe60a46c66,n197a28fe60a46c66,24
n7135956a173d0080,n7135956a173d0080,24
nece1a506faada48c,nece1a506faada48c,24
nf57ae885833a0e63,nf57ae885833a0e63,24
n597d8f1ede18284a,n597d8f1ede18284a,24
nb7f674d86c990ae6,nb7f674d86c990ae6,24
