note_id,original_id,printed_bar
nea0f34daa5b8111d,nea0f34daa5b8111d,5
n9e607b29b20775db,n9e607b29b20775db,6
n4628f8a6a0a32207,n4628f8a6a0a32207,6
nd91b092998b0618b,nd91b092998b0618b,6
n875849c7a86e57c7,n875849c7a86e57c7,6
ne21d770a8f288877,ne21d770a8f288877,6
n7d74c1a09015b5b8,n7d74c1a09015b5b8,6
n6ee46665a7f9e123,n6ee46665a7f9e123,6
n1f57468e93ac2ba8,n1f57468e93ac2ba8,7
nfbd3c0dc44f59c86,nfbd3c0dc44f59c86,7
n370cc68e114df5cd,n370cc68e114df5cd,7
n1f128bc4f6ae9afa,n1f128bc4f6ae9afa,7
ncff0edc6c3311619,ncff0edc6c3311619,8
ne028bb7e76ded26c,ne028bb7e76ded26c,8
n957cd2c53294baea,n957cd2c53294baea,8
n25b335f8bc52bd78,n25b335f8bc52bd78,8
n27f0577f8aeff1d0,n27f0577f8aeff1d0,8
n1414a1f79a1ee312,n1414a1f79a1ee312,8
n26511f175b00b1bb,n26511f175b00b1bb,8
n0b96edea44d01657,n0b96edea44d01657,8
n7a9c63e8b2c248de,n7a9c63e8b2c248de,8
n0309168202bd6b21,n0309168202bd6b21,8
n73043de5ad1be12f,n73043de5ad1be12f,8
n7b7c756000c9bc35,n7b7c756000c9bc35,8
nf220100436d43ca6,nf220100436d43ca6,8
n0c7dae1fddef86ed,n0c7dae1fddef86ed,8
nbd22bd3530387bbe,nbd22bd3530387bbe,8
nda64a5546e740c65,nda64a5546e740c65,9
n4bd6c01927112450,n4bd6c01927112450,9
n74d573ae7a0fed95,n74d573ae7a0fed95,9
n15b3494643ccd422,n15b3494643ccd422,9
n6e1eccfbd058604a,n6e1eccfbd058604a,9
n8e4efc05387550b1,n8e4efc05387550b1,9
nf2ce834cb0cc937a,nf2ce834cb0cc937a,9
n58dd088c29b2e1d2,n58dd088c29b2e1d2,9
nb325130bc65d56f7,nb325130bc65d56f7,9
n95e1c11c01af1b14,n95e1c11c01af1b14,9
nf42792be484740db,nf42792be484740db,9
n5d325b7a31f78741,n5d325b7a31f78741,9
n4a2ba58736064169,n4a2ba58736064169,9
nfe8b2d13123f6161,nfe8b2d13123f6161,9
n694500252cd157b6,n694500252cd157b6,9
nffad46b36299b685,nffad46b36299b685,9
n5f91116f3fce0aed,n5f91116f3fce0aed,9
nec4940475b77671d,nec4940475b77671d,9
n3f8e17270685021a,n3f8e17270685021a,10
n1d73537786e771c3,n1d73537786e771c3,10
n831c4a9efc375024,n831c4a9efc375024,10
n7fb301b36868524e,n7fb301b36868524e,10
n9c1088168b0ca6d7,n9c1088168b0ca6d7,10
n880fa7cf405144f2,n880fa7cf405144f2,10
nd285a2acd8725d0b,nd285a2acd8725d0b,10
nc950d2dd8506e325,nc950d2dd8506e325,10
n23d1f0c4413effed,n23d1f0c4413effed,10
n38695e236469ce95,n38695e236469ce95,10
n3fa6bb9af198e6ea,n3fa6bb9af198e6ea,10
n779856f48e34c1bc,n779856f48e34c1bc,10
n0c8ae60b5307cd54,n0c8ae60b5307cd54,10
n29db5a7ac2fd4ab3,n29db5a7ac2fd4ab3,10
nec0005808e2f8a88,nec0005808e2f8a88,10
ned08a7c82bc33adf,ned08a7c82bc33adf,10
n924e8228ccd470db,n924e8228ccd470db,10
n44d6accc93815c6b,n44d6accc93815c6b,10
n9536d4c4c2df9ce1,n9536d4c4c2df9ce1,10
nace552db140fc9ab,nace552db140fc9ab,10
n5c4ae8576396e2f4,n5c4ae8576396e2f4,10
nd158fa45360ca20b,nd158fa45360ca20b,10
n3260f97840ad9ab8,n3260f97840ad9ab8,10
ne1f738b3ef046396,ne1f738b3ef046396,10
nd64f1c51c810513d,nd64f1c51c810513d,11
n60c0317219981524,n60c0317219981524,11
na400ddde36ef71db,na400ddde36ef71db,11
n9e9f0d6437f86eab,n9e9f0d6437f86eab,11
n821378ec976cff2e,n821378ec976cff2e,11
ncd0e0648a164853c,ncd0e0648a164853c,11
n0e1a2f123fe576a7,n0e1a2f123fe576a7,11
nb802e0c322be8e6e,nb802e0c322be8e6e,11
nc24c54e092d214c6,nc24c54e092d214c6,11
n1efc008551e57f07,n1efc008551e57f07,11
n0898e0ea518d00ff,n0898e0ea518d00ff,11
n49bdbdd2a99b6e04,n49bdbdd2a99b6e04,11
n3845c652a1f310a4,n3845c652a1f310a4,11
n7bbcd076cbc7b0b6,n7bbcd076cbc7b0b6,11
nd903afa769798941,nd903afa769798941,11
nf527b6195c992fab,nf527b6195c992fab,11
na801950017bb90ec,na801950017bb90ec,11
n6fffd168b696c675,n6fffd168b696c675,11
n1bd940b9bf7507a3,n1bd940b9bf7507a3,11
n26b9ebe409488dee,n26b9ebe409488dee,11
n2f39d1ede899f126,n2f39d1ede899f126,12
ne41b8f6022ad24ec,ne41b8f6022ad24ec,12
nd50847dfb7fdd4a9,nd50847dfb7fdd4a9,12
n2a4bbc6b8955b217,n2a4bbc6b8955b217,12
n44bf92618dcbfea7,n44bf92618dcbfea7,12
ne0041e3999a6ba6a,ne0041e3999a6ba6a,12
n24dfab8720f106b5,n24dfab8720f106b5,12
n7be9197076abec17,n7be9197076abec17,12
nd039f22059543dd9,nd039f22059543dd9,12
n93ff0fe287ccda1a,n93ff0fe287ccda1a,12
nc74581779b288eff,nc74581779b288eff,12
n2284d8aca2052275,n2284d8aca2052275,12
n6dc0c325df952d10,n6dc0c325df952d10,12
nddde755dc61d1f80,nddde755dc61d1f80,12
ncd4fc7675aa76d8c,ncd4fc7675aa76d8c,12
nb0eeb5938a54e6e6,nb0eeb5938a54e6e6,12
n5e8eb548e892b3cd,n5e8eb548e892b3cd,12
n18836b936865b13f,n18836b936865b13f,12
nb15ca29835dde08e,nb15ca29835dde08e,12
n9ecba23a61151d28,n9ecba23a61151d28,12
nae64d9518949ed1b,nae64d9518949ed1b,12
n021b4fbb07e7acee,n021b4fbb07e7acee,12
n118d2eabd8435533,n118d2eabd8435533,12
n09e0c26d48d0e313,n09e0c26d48d0e313,12
n125b199aa8a5ac2e,n125b199aa8a5ac2e,13
n09f096b592320ad4,n09f096b592320ad4,13
nc3da1350aa358713,nc3da1350aa358713,13
nc080772ab16397d4,nc080772ab16397d4,13
nbf85156ffeff5282,nbf85156ffeff5282,13
na63dcc013508962f,na63dcc013508962f,13
n0317a51bbcbe1d6c,n0317a51bbcbe1d6c,13
n2eb56867990fc0c6,n2eb56867990fc0c6,13
n19e1b6d8174f91b9,n19e1b6d8174f91b9,13
ne2f3516386b284d8,ne2f3516386b284d8,13
n4bc7999c12da610b,n4bc7999c12da610b,13
nca37463a64c7330e,nca37463a64c7330e,13
n153a0e6807067994,n153a0e6807067994,13
n1beb1282838bf17d,n1beb1282838bf17d,13
n785b702f7deaf3c9,n785b702f7deaf3c9,13
n00e1a5ffe70ce189,n00e1a5ffe70ce189,13
n6d7d7297a47f5abd,n6d7d7297a47f5abd,13
n68ca0f8ccbaf8b25,n68ca0f8ccbaf8b25,13
ncff715befc9346b5,ncff715befc9346b5,13
n421e9c8f4dc6a9a3,n421e9c8f4dc6a9a3,13
n75ed1dccef1540f0,n75ed1dccef1540f0,14
nca36e9589238970f,nca36e9589238970f,14
n0e284d9c34eaa115,n0e284d9c34eaa115,14
n121f0e4d8cada3de,n121f0e4d8cada3de,14
nfee22eada97800c9,nfee22eada97800c9,14
n2e6dfb44c0b9bcd2,n2e6dfb44c0b9bcd2,14
n94edce0505be8d6b,n94edce0505be8d6b,14
nd308d5068c9e1580,nd308d5068c9e1580,14
n13e496d8b0df6e6e,n13e496d8b0df6e6e,14
nd1e853aa9d3776df,nd1e853aa9d3776df,14
na42a97213fe6e031,na42a97213fe6e031,14
nd7949826ef579977,nd7949826ef579977,14
ndf337d00eabea1d6,ndf337d00eabea1d6,14
na4e261b924602ab9,na4e261b924602ab9,14
nda4d72ed21783284,nda4d72ed21783284,14
nb36a0d23d3dbadfe,nb36a0d23d3dbadfe,14
n2fbb5dd9616ece05,n2fbb5dd9616ece05,14
nc91cf4e823f9e105,nc91cf4e823f9e105,14
na875751b34fc6fc4,na875751b34fc6fc4,14
nd30d3ea98f0c269a,nd30d3ea98f0c269a,14
n3cd20a9ebad3fdf7,n3cd20a9ebad3fdf7,14
nb2f0c88f7e0e2aeb,nb2f0c88f7e0e2aeb,15
n99e274eca230b0f4,n99e274eca230b0f4,15
nd09aa718f00b4993,nd09aa718f00b4993,15
n0658470b7415aae7,n0658470b7415aae7,15
n21a3eb5db3895ab9,n21a3eb5db3895ab9,15
n4719cbde64cbb10f,n4719cbde64cbb10f,15
n48ce231c6221985e,n48ce231c6221985e,15
n3e613f7218247258,n3e613f7218247258,15
nbcd175f0efbdbcd7,nbcd175f0efbdbcd7,15
nef52e18996f17c3e,nef52e18996f17c3e,15
naf689d504e90b7c4,naf689d504e90b7c4,15
n2e39a2decc97abfe,n2e39a2decc97abfe,15
nd9424fa496759e6c,nd9424fa496759e6c,15
nc80bb8c562c159c8,nc80bb8c562c159c8,15
nefe31cb848e9e179,nefe31cb848e9e179,15
na21a5fc9c92800bd,na21a5fc9c92800bd,15
n16852680a0ecebc8,n16852680a0ecebc8,15
nb58c34836ef48c0e,nb58c34836ef48c0e,15
n8f266fccb3b9afad,n8f266fccb3b9afad,15
n0e8627009750a7a0,n0e8627009750a7a0,15
nf946c21090697aba,nf946c21090697aba,15
n5860197f5669ec69,n5860197f5669ec69,15
n940bcfb5ccca50d6,n940bcfb5ccca50d6,16
nf84fc31d322c3516,nf84fc31d322c3516,16
na1d6c1c225fec810,na1d6c1c225fec810,16
ne5fc1999dfd7e305,ne5fc1999dfd7e305,16
nf42759ca33ca82d3,nf42759ca33ca82d3,16
n09c2722a96ff5f99,n09c2722a96ff5f99,16
n1b702a7d2211c3e9,n1b702a7d2211c3e9,16
ne3e6bc098f6fa190,ne3e6bc098f6fa190,16
n7efa939181145541,n7efa939181145541,16
n3537886be2fa716f,n3537886be2fa716f,16
nb1a61dbc6f6f3ade,nb1a61dbc6f6f3ade,16
n50678730daf2de0e,n50678730daf2de0e,16
n02ec618913b46774,n02ec618913b46774,16
n365f55f71796ba50,n365f55f71796ba50,16
nc6529414608fadea,nc6529414608fadea,16
n56a4a895d269ede3,n56a4a895d269ede3,16
n5533887e5c6b7850,n5533887e5c6b7850,16
nff0bc060cf2b63b1,nff0bc060cf2b63b1,16
nfd8ff4a851bd9f9c,nfd8ff4a851bd9f9c,16
n17199a88c8ab12bb,n17199a88c8ab12bb,16
ne7d16b4a53183aa1,ne7d16b4a53183aa1,16
n53f7da631c0fe9b7,n53f7da631c0fe9b7,16
n81699ed63f6f13c4,n81699ed63f6f13c4,17
n55fe9fcd8eeb45ea,n55fe9fcd8eeb45ea,17
ne76798b75e85cc3d,ne76798b75e85cc3d,17
n567e9f4120a542d5,n567e9f4120a542d5,17
n9e6c99298ebba6e5,n9e6c99298ebba6e5,17
n10cf3affc9df2ba1,n10cf3affc9df2ba1,17
n304e0079d95af6cd,n304e0079d95af6cd,17
n8f18f11b616f8c81,n8f18f11b616f8c81,17
nf7314eaf674ddd44,nf7314eaf674ddd44,17
n8ae63f1c99439bdc,n8ae63f1c99439bdc,17
n48b45b0e477c0aaa,n48b45b0e477c0aaa,17
n46f154fc38b8eabf,n46f154fc38b8eabf,17
n711d34de09efcee3,n711d34de09efcee3,17
n17e034f5261f3796,n17e034f5261f3796,17
nacf0083af83aa7c6,nacf0083af83aa7c6,17
n7081556e37b0af08,n7081556e37b0af08,17
nb79b8723b368d619,nb79b8723b368d619,17
n85050fd78417fa18,n85050fd78417fa18,17
nedc88ae4bbb6c7a4,nedc88ae4bbb6c7a4,18
n31d0281fd1141b31,n31d0281fd1141b31,18
nb16cd5384a2efeba,nb16cd5384a2efeba,18
naa3a442f71aa728b,naa3a442f71aa728b,18
nab8e58a21eac9af3,nab8e58a21eac9af3,18
n6a18bb8437a44970,n6a18bb8437a44970,18
nadd965023d3ddfbc,nadd965023d3ddfbc,18
n71ad03d61814779d,n71ad03d61814779d,18
n7798cb155ed51ca7,n7798cb155ed51ca7,18
n945c37199a6375b7,n945c37199a6375b7,18
n63ecbb0871e7c9d5,n63ecbb0871e7c9d5,18
nddf7778ab2c78d42,nddf7778ab2c78d42,18
n6adbecbd483dd80e,n6adbecbd483dd80e,18
n1aac370f6ac8019d,n1aac370f6ac8019d,18
nd69b691811283efe,nd69b691811283efe,18
nef1918a950b685f7,nef1918a950b685f7,18
na8edbd16d447d78d,na8edbd16d447d78d,18
nc6fe240848b63fcc,nc6fe240848b63fcc,18
n90941af4f6b76266,n90941af4f6b76266,18
n0fea12ec3d625a19,n0fea12ec3d625a19,18
n159b2afa4fc2da65,n159b2afa4fc2da65,18
n4ab520d89e681b1f,n4ab520d89e681b1f,18
n4a8ccfcfc306f3cc,n4a8ccfcfc306f3cc,18
n0092b55d1a63920d,n0092b55d1a63920d,18
ne2cc40623dc2737d,ne2cc40623dc2737d,19
nd714c43d1415979f,nd714c43d1415979f,19
n75d1619ae7ae68c5,n75d1619ae7ae68c5,19
n38d7e6b2bf7ce7ee,n38d7e6b2bf7ce7ee,19
n3835619a93864e7c,n3835619a93864e7c,19
n79999ade43717d52,n79999ade43717d52,19
n12e25b745b2e4476,n12e25b745b2e4476,19
nfdd9059d26e842a3,nfdd9059d26e842a3,19
n242064d3681020eb,n242064d3681020eb,19
n99713bacb247e284,n99713bacb247e284,19
nf5fbe4b4393a7908,nf5fbe4b4393a7908,19
n7cade25bc989a53c,n7cade25bc989a53c,19
n568259975155bfd6,n568259975155bfd6,19
nf10ffa3d6d3b04b9,nf10ffa3d6d3b04b9,19
n85141069a1576f9a,n85141069a1576f9a,19
nbc312006071ee94f,nbc312006071ee94f,19
n88c9172a0b486049,n88c9172a0b486049,19
n98ec1941ce1f3a7b,n98ec1941ce1f3a7b,19
nd9a65190d232ef06,nd9a65190d232ef06,19
n9c6aba014fa1e76e,n9c6aba014fa1e76e,19
na3d303565ab9029a,na3d303565ab9029a,20
n80c6280bdf09d7dd,n80c6280bdf09d7dd,20
n62ceb6252f7a0e38,n62ceb6252f7a0e38,20
n2da787c770dfe321,n2da787c770dfe321,20
nb6a68effd7501ba0,nb6a68effd7501ba0,20
ne4091be8a5da0362,ne4091be8a5da0362,20
n392c5a1d64975995,n392c5a1d64975995,20
nd48d7cf4ad4d764f,nd48d7cf4ad4d764f,20
n8d0ccda60b32a50c,n8d0ccda60b32a50c,20
n3929128041224bda,n3929128041224bda,20
n3182b6be59c07eb5,n3182b6be59c07eb5,20
n328cb878bc80afe9,n328cb878bc80afe9,20
na48170fc62d04ab9,na48170fc62d04ab9,20
nd022e0f8216fe3de,nd022e0f8216fe3de,20
nbf374b0bbaaf37f7,nbf374b0bbaaf37f7,20
nbb6b4835c25762c6,nbb6b4835c25762c6,20
n485d18aa71475f53,n485d18aa71475f53,20
n14e288a43f24b8a2,n14e288a43f24b8a2,20
na4cbba3c99793f57,na4cbba3c99793f57,20
nda5771d825f6d10d,nda5771d825f6d10d,20
n895fa6c992304150,n895fa6c992304150,20
n4d9de3ab8e4c0612,n4d9de3ab8e4c0612,20
n235ef1bd8c4b9cbb,n235ef1bd8c4b9cbb,20
nb63d0ccd4f6a5492,nb63d0ccd4f6a5492,20
n2151ed9ccf5511e7,n2151ed9ccf5511e7,21
n6ab91d2263e3f237,n6ab91d2263e3f237,21
n1625e166fdc6fc48,n1625e166fdc6fc48,21
ndb243661e20b5276,ndb243661e20b5276,21
n3e333d8e21320566,n3e333d8e21320566,21
n3635049aa176c2a5,n3635049aa176c2a5,21
nc11d6130700f1538,nc11d6130700f1538,21
n560c68efd53e1730,n560c68efd53e1730,21
nc650e901fefc725b,nc650e901fefc725b,21
n59a559fae0161c08,n59a559fae0161c08,21
n2818b51e73e6fd76,n2818b51e73e6fd76,21
n786fbbec8d634f14,n786fbbec8d634f14,21
n7fdff05ba56118f8,n7fdff05ba56118f8,21
ncca657a1bc58f6cd,ncca657a1bc58f6cd,21
n7b08343f174f2831,n7b08343f174f2831,21
nbd0d48d5ceb9055b,nbd0d48d5ceb9055b,21
n6e8135ffe47bea05,n6e8135ffe47bea05,21
ne04632b0e15298e6,ne04632b0e15298e6,21
naf46a3183b0c062b,naf46a3183b0c062b,21
nfb7d1097c7f9ebc9,nfb7d1097c7f9ebc9,21
nf6efc0318ba2d2fc,nf6efc0318ba2d2fc,21
na12cf61e77a7dfed,na12cf61e77a7dfed,21
nca24fe1802fd9d97,nca24fe1802fd9d97,21
n3e371e3e83dcbcb8,n3e371e3e83dcbcb8,21
n78c17bba95027fe2,n78c17bba95027fe2,22
n2b6293359fa3c65d,n2b6293359fa3c65d,22
n3607a2125f03baf4,n3607a2125f03baf4,22
neacc4d40c1fb22c2,neacc4d40c1fb22c2,22
nef5c4f61251dfdef,nef5c4f61251dfdef,22
n8c7da7e1e35224c6,n8c7da7e1e35224c6,22
n37fa311bf20fe265,n37fa311bf20fe265,22
n9311ce67937d2b6e,n9311ce67937d2b6e,22
n767d421afa934a06,n767d421afa934a06,22
n368248ee587cd582,n368248ee587cd582,22
n2fff2b7db24381c6,n2fff2b7db24381c6,22
n9d328a246dad2236,n9d328a246dad2236,22
nece1904a4697dfa2,nece1904a4697dfa2,22
n7c1547ed82ab3204,n7c1547ed82ab3204,22
nafb1c7bf0f9a1053,nafb1c7bf0f9a1053,22
n158e66a269159a43,n158e66a269159a43,22
n8121f641ce744b1c,n8121f641ce744b1c,22
neb961627fb42db1b,neb961627fb42db1b,22
n2bc6a35f3ac69165,n2bc6a35f3ac69165,22
na58afd2e4e1f04f0,na58afd2e4e1f04f0,22
n19430818c761113e,n19430818c761113e,22
ne89c66b84c4096f7,ne89c66b84c4096f7,22
nfbb1d94a6979570a,nfbb1d94a6979570a,22
nf57d964f62e7daf7,nf57d964f62e7daf7,22
nf654a55bfba98723,nf654a55bfba98723,23
n87498c665c197512,n87498c665c197512,23
n0cbd264e7422212e,n0cbd264e7422212e,23
nd453349571dab647,nd453349571dab647,23
n7db059e04e3589b3,n7db059e04e3589b3,23
nc61094285519e1de,nc61094285519e1de,23
nd756049d2d3091b7,nd756049d2d3091b7,23
ncd5ff095f90d1542,ncd5ff095f90d1542,23
n9a145ad525e8584a,n9a145ad525e8584a,23
nf2ac0d9295e0902b,nf2ac0d9295e0902b,23
nebb56438eb494e66,nebb56438eb494e66,23
n975d0abaf4ca9f26,n975d0abaf4ca9f26,23
n87c7d546567f763f,n87c7d546567f763f,23
nf90a080f3872dfe5,nf90a080f3872dfe5,23
n985dd3e9542a801d,n985dd3e9542a801d,23
n9d1548b999d0b9e1,n9d1548b999d0b9e1,23
nc2f613f5cbaf5be1,nc2f613f5cbaf5be1,23
n017a3b954b9ab2e8,n017a3b954b9ab2e8,23
nefe6ff0524813a56,nefe6ff0524813a56,23
nf4efdca1967a7f4d,nf4efdca1967a7f4d,23
n38ea49ade2240a51,n38ea49ade2240a51,23
nd670eeadb630f294,nd670eeadb630f294,23
n0948963352f47883,n0948963352f47883,24
n65631bb5072dc293,n65631bb5072dc293,24
n07d2b2f018324fa6,n07d2b2f018324fa6,24
nc7416e5c560dcfa1,nc7416e5c560dcfa1,24
na6744ec155f7d117,na6744ec155f7d117,24
n0585392836861027,n0585392836861027,24
n92d748e9e1a04c39,n92d748e9e1a04c39,24
nba7b0b4f6f4d1a6e,nba7b0b4f6f4d1a6e,24
n325598fc0a7a3199,n325598fc0a7a3199,24
n8ccaa2bf5bc1d7c4,n8ccaa2bf5bc1d7c4,24
nf9ebbe3a5491992f,nf9ebbe3a5491992f,24
nabe94879992ad061,nabe94879992ad061,24
n50fe2d4412597c4f,n50fe2d4412597c4f,24
n73c133d4cd7df3a3,n73c133d4cd7df3a3,24
n78f92a1df8d04091,n78f92a1df8d04091,24
n64d13df851a842c6,n64d13df851a842c6,24
n9a82ebd4ce2dc7fa,n9a82ebd4ce2dc7fa,24
ne3eec99d28ac98ad,ne3eec99d28ac98ad,24
na56579419d41b2f4,na56579419d41b2f4,24
na382f8062d355686,na382f8062d355686,24
na413aeeedb0904b5,na413aeeedb0904b5,24
n6f88922b37feebc1,n6f88922b37feebc1,24
n206caa79007dd67b,n206caa79007dd67b,24
n0335b600e3c32d4d,n0335b600e3c32d4d,24
ncfac920a3e69600c,ncfac920a3e69600c,25
n766035585bcfb9d9,n766035585bcfb9d9,25
nfb922ba9cb77ae99,nfb922ba9cb77ae99,25
n45a079e0b7c7e927,n45a079e0b7c7e927,25
nf8e6084d77fc1c9e,nf8e6084d77fc1c9e,25
n4e8a1b1b91e294cc,n4e8a1b1b91e294cc,25
n46ffbbacf8058108,n46ffbbacf8058108,25
nb28fa4fdeb4fd548,nb28fa4fdeb4fd548,25
n105417332410faf1,n105417332410faf1,25
nc37a5b3c1914bc22,nc37a5b3c1914bc22,25
nb551cb12b2e25a6e,nb551cb12b2e25a6e,25
ne3e1632669a2b404,ne3e1632669a2b404,25
n868047f0d29be84e,n868047f0d29be84e,25
nc519ef7abfcbee38,nc519ef7abfcbee38,25
nf1bf062a733ecdeb,nf1bf062a733ecdeb,25
n53f0f3227c7e1202,n53f0f3227c7e1202,25
n5b07341b7c6cac73,n5b07341b7c6cac73,25
ncb7c5a3b2229dd52,ncb7c5a3b2229dd52,25
nfd785f3b39429273,nfd785f3b39429273,25
n1e2f0b88ffe7a8cb,n1e2f0b88ffe7a8cb,25
nff4f3d0cafaabf0c,nff4f3d0cafaabf0c,26
n3985de47bca44a73,n3985de47bca44a73,26
ndaacd7e7afd2b549,ndaacd7e7afd2b549,26
nd3ff2d9c07cfb24f,nd3ff2d9c07cfb24f,26
n42c582e811e176fd,n42c582e811e176fd,26
n69796419c530fe27,n69796419c530fe27,26
ne99b1e34c494cfa0,ne99b1e34c494cfa0,26
nb577c33d674146e0,nb577c33d674146e0,26
ne1d45c69103d4b57,ne1d45c69103d4b57,26
n20b6275bc8054d8b,n20b6275bc8054d8b,26
nf638feb8493d71c7,nf638feb8493d71c7,26
na91790e92b517f9f,na91790e92b517f9f,26
n0e1cf277a38aadd7,n0e1cf277a38aadd7,26
n0b3385056234e6fc,n0b3385056234e6fc,26
n97fc7a067e5d476b,n97fc7a067e5d476b,26
n4d07c97c5e7f0111,n4d07c97c5e7f0111,26
n2ea1ae91576e7435,n2ea1ae91576e7435,26
nd0d8d13318d842b7,nd0d8d13318d842b7,26
n5068519ae11e19a3,n5068519ae11e19a3,26
n5013678ec5766e96,n5013678ec5766e96,26
ncf4d573104cdf016,ncf4d573104cdf016,27
n0366326f02015cd9,n0366326f02015cd9,27
n087d2ba321fa962b,n087d2ba321fa962b,27
n6ad3fdbe2e75ee25,n6ad3fdbe2e75ee25,27
n339edccff3ef96bb,n339edccff3ef96bb,27
n01b13cdc5490a4fb,n01b13cdc5490a4fb,27
n84f6b76e37f5afd2,n84f6b76e37f5afd2,27
nb27abe448ed9c7a4,nb27abe448ed9c7a4,27
nab33e3c696d1ca32,nab33e3c696d1ca32,27
n2736915c303eb92e,n2736915c303eb92e,27
n6611a0c793abc31a,n6611a0c793abc31a,27
ncdadfeb406465b56,ncdadfeb406465b56,27
ne2ed5292f1208865,ne2ed5292f1208865,27
n3f5373e34abd3333,n3f5373e34abd3333,27
nd3982fadb3bd5307,nd3982fadb3bd5307,27
n8426049ede8cf9b5,n8426049ede8cf9b5,27
n0966e8a1a23f23d1,n0966e8a1a23f23d1,27
nffce30d32876db2f,nffce30d32876db2f,27
n3988dbb1c0fbddf6,n3988dbb1c0fbddf6,27
ndf392788c9eee815,ndf392788c9eee815,27
n78ef36ebcc12e446,n78ef36ebcc12e446,27
n5c6cfafbb389e370,n5c6cfafbb389e370,27
n318be253eb5ce287,n318be253eb5ce287,27
n31d9e75a27263d99,n31d9e75a27263d99,27
n228ce361688fba35,n228ce361688fba35,27
n342151f7f1762ab8,n342151f7f1762ab8,27
n3a423f956f60c1e1,n3a423f956f60c1e1,27
